"TENo","count","inv.mean","inv.std.dev","participants.mean","distinct.cc","Status","Department  _","Department B _","Department C _","Department D _","Department E _","Department F _","Department G _","Department H _","Department I _","Department J _","Department K _","Department M _","Department N _","Department Q _","Department R _","Department S _","Department T _","Department U _","Department V _","Department W _","Department X _","Department Y _","Department Z _","status.bin"
"CN201402100213",21,0.0252874972857143,0.0119013538904776,2.66666666666667,1,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100214",3,0.165860653666667,0.0294422922323242,0,3,"Approval",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100215",17,0.0293585718235294,0.00669078579622087,0,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
"CN201402100218",7,0.0787734991428571,0.104327528662723,6.28571428571429,1,"Approval",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100219",8,0.06899309425,0.0618222283716055,4.5,4,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100220",9,0.0583023263333333,0.0946410586582841,3.11111111111111,2,"Approval",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100221",19,0.0263087292631579,0.0190975536767734,0,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
"CN201402100222",30,0.0340232366666667,0.0296110576589519,1.33333333333333,5,"Approval",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100223",7,0.0712750404285714,0.0309100980960756,1,3,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"CN201402100224",21,0.0247351454285714,0.0206703533547343,0.523809523809524,4,"Approval",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100225",15,0.0339493371333333,0.0455296696221191,1.86666666666667,3,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100226",36,0.0159753412777778,0.0170466143186393,1.63888888888889,6,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0"
"CN201402100227",4,0.137048768,0.226470176076902,9.5,4,"Approval",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100228",6,0.0824850785,0.075059277444242,0,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"0"
"CN201402100229",10,0.0996297662,0.044800348899491,2,2,"Approval",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100230",9,0.0570465552222222,0.0905932798121263,1,4,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100231",3,0.176753664666667,0.0853554592331184,16.3333333333333,1,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100232",8,0.06767534025,0.0732095783341308,7.875,2,"Approval",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100233",4,0.12326237975,0.0588147673692781,0,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"0"
"CN201402100234",10,0.1141301718,0.116822547607374,5.1,2,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100235",11,0.0542771636363636,0.0735937546135169,5.36363636363636,3,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100236",12,0.04515818825,0.0658609438604231,7.58333333333333,4,"Approval",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100237",14,0.0393781825714286,0.0966247443995122,2.42857142857143,3,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0"
"CN201402100238",4,0.124331812,0.0877873829187093,0,2,"Approval",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100239",2,0.496949439,0,0,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0"
"CN201402100239",2,0.496949439,0,0,1,"Rejected",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"1"
"CN201402100240",12,0.0414897825,0.024818388450362,0.166666666666667,2,"Approval",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100241",27,0.0195689223703704,0.0217781196150583,1.96296296296296,5,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100242",32,0.0156300599375,0.0280277809146233,0,2,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100243",12,0.0435153885,0.0644432059392668,2.75,3,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100244",2,0.248134376,0.203212013833157,0,2,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"CN201402100246",12,0.0466161345,0.056285081475706,4.16666666666667,4,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100247",14,0.0377779400714286,0.0254233499336111,3.21428571428571,3,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100248",15,0.0332660118,0.0252697945129714,0.266666666666667,2,"Approval",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100249",1,0.497075691,NA,4,1,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100250",1,0.501254628,NA,0,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"CN201402100251",20,0.02575332905,0.0403008422602089,0.55,3,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0"
"CN201402100252",6,0.08579919,0.0910243817659638,3.66666666666667,3,"Approval",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100253",15,0.2730124264,0.651762142620296,0.6,4,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
"CN201402100254",36,0.0150854321388889,0.0306807513298829,1.47222222222222,4,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0"
"CN201402100255",22,0.0525905017272727,0.118516315661806,5.18181818181818,3,"Approval",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100257",1,0.495447042,NA,0,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
"CN201402100258",9,0.0577220025555556,0.0497131631750898,2.33333333333333,4,"Approval",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100259",13,0.0402335563076923,0.0724365944603285,2.15384615384615,4,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100260",8,0.063947753875,0.133396801077118,2.75,2,"Approval",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100261",32,0.0358699583125,0.0907985722914985,2.875,5,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0"
"CN201402100262",16,0.0311830904375,0.0347771359856862,0.375,3,"Approval",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100263",13,0.601120257461539,1.60077368219917,0.230769230769231,4,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
"CN201402100264",9,0.0562225512222222,0.0412707692831543,1.22222222222222,4,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"CN201402100265",98,0.0112743561020408,0.0101963379877941,0.73469387755102,5,"Approval",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100266",15,0.0349075888666667,0.0476295265533083,1.8,3,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100267",4,0.1244283155,0.152575833148755,0.5,3,"Approval",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100268",2,0.248378453,0.249465479179817,0,2,"Approval",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100269",9,0.0569675775555556,0.100788880730045,0.777777777777778,5,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0"
"CN201402100270",5,0.1072902244,0.0902448210617242,5.4,2,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100271",4,0.1367994205,0.0767831385759644,7.75,2,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100272",19,0.0285075053157895,0.0156272245071035,3.73684210526316,3,"Approval",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100273",4,0.13210995275,0.189679985435323,6.5,4,"Approval",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100274",3,0.166984358666667,0.145396562917298,4.33333333333333,3,"Approval",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100275",8,0.066888633125,0.0942620242218778,4.375,4,"Approval",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100276",5,0.1043541114,0.174594657199946,4.8,2,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100277",1,0.542400111,NA,0,1,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100278",21,0.024836657952381,0.0512715340821201,0.19047619047619,4,"Approval",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100279",10,0.0507132283,0.0321968229739467,4,3,"Approval",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100280",1,0.504366736,NA,0,1,"Approval",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100281",6,0.0872510868333333,0.0937747945191316,3.83333333333333,3,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100282",10,0.1079156762,0.0932088897452124,6.4,3,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100282",10,0.1079156762,0.0932088897452124,6.4,3,"Rejected",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1"
"CN201402100283",16,0.0314485506875,0.0332490110410553,0.75,4,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100284",10,0.0552916891,0.0718702394555638,3.9,2,"Approval",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100285",20,0.0556787143,0.108427682427989,4.6,3,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100286",32,0.035447144625,0.0657460007687354,3.125,3,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100288",11,0.0463371608181818,0.0644007534878283,0.545454545454545,5,"Approval",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100289",1,0.526208309,NA,0,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0"
"CN201402100291",15,0.0344322506666667,0.0777583780396132,1.66666666666667,4,"Approval",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100292",1,0.518904639,NA,0,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0"
"CN201402100293",2,0.2725638915,0.369363142101018,15,2,"Approval",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100294",9,0.0560716101111111,0.0279799166012454,1.88888888888889,4,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0"
"CN201402100295",6,0.082945898,0.0543915685445908,0.333333333333333,3,"Approval",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100296",1,0.508627737,NA,10,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0"
"CN201402100297",18,0.0678579231111111,0.0968293078090299,7.77777777777778,3,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100298",11,0.0452288700909091,0.0420011887602688,0,2,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
"CN201402100299",21,0.0256318642857143,0.0513831325656985,1.57142857142857,5,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100300",1,0.519996717,NA,0,1,"Approval",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100301",8,0.06542134975,0.130233839710225,3.5,1,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100302",26,0.039294587,0.0313267216833286,0.0769230769230769,5,"Approval",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100304",7,0.0750163338571429,0.12790960350378,3.28571428571429,4,"Approval",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100305",7,0.0714864217142857,0.0279092873720791,0.285714285714286,4,"Approval",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100306",24,0.042562634,0.0515365346450973,0.0833333333333333,4,"Approval",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100307",7,0.0793746834285714,0.0819119400928874,6.14285714285714,2,"Approval",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100308",54,0.0208302719259259,0.0385406656612521,1.74074074074074,4,"Approval",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100309",12,0.0908324311666667,0.157246839025397,6.16666666666667,1,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100310",8,0.0659764635,0.123549650332281,3,3,"Approval",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100311",6,0.0922622335,0.145960616779986,7.83333333333333,2,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100312",5,0.099552753,0.0483969560457424,0.8,3,"Approval",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100313",2,0.264205071,0.339041808646936,17.5,1,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100314",7,0.0723922338571429,0.0988990084430844,0.428571428571429,5,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"CN201402100315",4,0.1343517125,0.14263761257088,7.25,3,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100317",6,0.082317795,0.0755994646363461,0,2,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100318",3,0.175510084,0.272422535642497,8.33333333333333,1,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100319",6,0.0876750823333333,0.148002377363051,6.66666666666667,1,"Approval",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100320",12,0.0867578098333333,0.134856373635712,3.66666666666667,2,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100321",10,0.0535367884,0.0669055848319385,3.1,4,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100322",6,0.0864115116666667,0.136841165110876,3.66666666666667,3,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100323",2,0.261103063,0.0496083716537654,17,1,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100324",2,0.268990648,0.0156332965460328,14.5,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0"
"CN201402100325",9,0.0609761443333333,0.162733080897294,3.88888888888889,2,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100326",24,0.050540621,0.0627668435810504,6.25,4,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100327",16,0.067768293125,0.0947738865741665,5.125,2,"Approval",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100328",2,0.249105979,0.140915622153696,0,2,"Approval",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100329",1,0.538782995,NA,0,1,"Approval",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100330",2,0.2648180235,0.073799244878452,0,1,"Approval",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100331",5,0.1003279392,0.0745220240697785,2,3,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100332",1,0.492771765,NA,0,1,"Approval",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100333",11,0.0519948226363636,0.0708036983643762,5.36363636363636,4,"Approval",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100334",6,0.101510182833333,0.137283970956206,12.1666666666667,3,"Rejected",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1"
"CN201402100335",1,0.550833736,NA,0,1,"Approval",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100336",4,0.3120393775,0.188235034200655,0,1,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100337",2,0.2693694035,0.124243798585242,30,1,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100338",3,0.175373311,0.159941806010287,13,2,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100339",14,0.0386104810714286,0.0522340319357188,3.5,5,"Approval",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100340",6,0.086289468,0.0783054390365161,7.33333333333333,1,"Approval",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100341",2,0.248724067,0.171672695312442,3,2,"Approval",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402100342",36,0.03289808,0.0495001003168422,2.66666666666667,4,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0"
"CN201402110001",10,0.0502927467,0.0248308240010974,0.2,4,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402110002",3,0.179482809333333,0.126994190955548,16.3333333333333,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0"
"CN201402110003",7,0.0717710297142857,0.0237894370811348,0.428571428571429,3,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402110004",4,0.12452931725,0.0723848700320789,1.75,2,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402110005",10,0.0530904881,0.0733996854193248,3.4,2,"Approval",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402110006",1,0.53485025,NA,30,1,"Approval",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402110008",8,0.062609483875,0.0422906436011112,0.625,3,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402110009",5,0.104177586,0.184809398854786,5.2,2,"Approval",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402110010",1,0.532047458,NA,30,1,"Approval",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402110011",5,0.0993854692,0.0630820583153435,1.4,2,"Approval",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402110012",1,0.523367642,NA,20,1,"Approval",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402110013",38,0.0130624998947368,0.00696553913124585,0,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
"CN201402110014",1,0.49239806,NA,0,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
"CN201402110015",45,0.0126868256,0.0112337254330175,1.06666666666667,7,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402110016",1,0.493370199,NA,0,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
"CN201402110017",6,0.0821420945,0.020992556990635,0,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
"CN201402110018",6,0.2655471285,0.095995866117864,13.5,1,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402110018",6,0.2655471285,0.095995866117864,13.5,1,"Rejected",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1"
"CN201402110019",7,0.0704787518571429,0.0598481973416956,0,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
"CN201402110020",1,0.49691977,NA,60,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
"CN201402110021",2,0.246129591,0.00610666325778147,0,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
"CN201402110022",22,0.0452638766363636,0.0565992306989686,0,2,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
"CN201402110023",10,0.0987120038,0.0333482056054179,0,2,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
"CN201402110024",13,0.0380297326923077,0.023660796520498,0,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
"CN201402110025",3,0.164483877,0.122436416164802,0,2,"Rejected",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1"
"CN201402110026",10,0.1000258942,0.0860080290993533,0.2,3,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"CN201402110027",15,0.1062466266,0.18057216933988,5.4,1,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402110027",15,0.1062466266,0.18057216933988,5.4,1,"Rejected",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1"
"CN201402110028",1,0.494746344,NA,0,1,"Rejected",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"1"
"CN201402110029",8,0.06521342875,0.0797186843565126,4,3,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402110030",7,0.0704688317142857,0.0348390386829999,0,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
"CN201402110031",2,0.246580942,0,0,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"0"
"CN201402110032",5,0.0992118728,0.0522857563333864,0.2,3,"Approval",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201402110033",1,0.493905949,NA,0,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"CN201402110034",8,0.06171704125,0.034426323513318,0,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
